exam_center,CODE,SUBJECT NAME,REG,SAT,NO-CA,W/HD,CLEAN,PASS,GPA,REG/RANK,NAT/RANK
S1318 NANDEMBO,11,CIVICS,115,115,0,0,115,74,4.1304,107/190,2852/4919
S1318 NANDEMBO,12,HISTORY,115,115,0,0,115,70,4.2174,107/190,1928/4896
S1318 NANDEMBO,13,GEOGRAPHY,115,115,0,0,115,56,4.3826,114/190,3062/4916
S1318 NANDEMBO,15,ELIMU YA DINI YA KIISLAMU,76,75,0,0,75,39,4.3733,9/22,616/1135
S1318 NANDEMBO,21,KISWAHILI,115,115,0,0,115,102,3.4348,152/190,3465/4919
S1318 NANDEMBO,22,ENGLISH LANGUAGE,115,115,0,0,115,60,4.3391,125/190,3832/4919
S1318 NANDEMBO,24,LITERATURE IN ENGLISH,78,78,0,0,78,38,4.4615,69/82,1195/1533
S1318 NANDEMBO,31,PHYSICS,16,16,0,0,16,2,4.875,134/169,3914/4680
S1318 NANDEMBO,32,CHEMISTRY,30,30,0,0,30,13,4.5,163/185,4329/4883
S1318 NANDEMBO,33,BIOLOGY,115,115,0,0,115,49,4.487,152/190,3733/4916
S1318 NANDEMBO,41,BASIC MATHEMATICS,115,115,0,0,115,1,4.9913,156/190,4621/4919
S1317 MISHAMO,11,CIVICS,185,175,0,0,175,99,4.16,26/37,2988/4919
S1317 MISHAMO,12,HISTORY,185,175,0,0,175,69,4.4286,29/37,2942/4896
S1317 MISHAMO,13,GEOGRAPHY,185,174,0,0,174,71,4.431,30/37,3357/4916
S1317 MISHAMO,18,PHYSICAL EDUCATION,42,40,0,0,40,35,3.725,1/2,17/61
S1317 MISHAMO,21,KISWAHILI,185,174,0,0,174,149,3.4828,33/37,3666/4919
S1317 MISHAMO,22,ENGLISH LANGUAGE,185,175,0,0,175,87,4.2686,32/37,3519/4919
S1317 MISHAMO,23,FRENCH LANGUAGE,35,35,0,0,35,14,4.5429,2/3,149/173
S1317 MISHAMO,31,PHYSICS,30,30,0,0,30,15,4.4667,28/37,2051/4680
S1317 MISHAMO,32,CHEMISTRY,35,35,0,0,35,27,3.8286,22/37,2319/4883
S1317 MISHAMO,33,BIOLOGY,185,175,0,0,175,71,4.4343,26/37,3476/4916
S1317 MISHAMO,41,BASIC MATHEMATICS,185,174,0,0,174,12,4.8793,28/37,3179/4919
S1316 MOSHONO,11,CIVICS,238,238,0,0,238,173,3.8908,144/224,1841/4919
S1316 MOSHONO,12,HISTORY,238,238,0,0,238,102,4.416,146/224,2883/4896
S1316 MOSHONO,13,GEOGRAPHY,238,238,0,0,238,108,4.3445,164/224,2858/4916
S1316 MOSHONO,21,KISWAHILI,238,238,0,0,238,215,3.2941,158/224,2821/4919
S1316 MOSHONO,22,ENGLISH LANGUAGE,238,238,0,0,238,181,3.6807,98/224,1325/4919
S1316 MOSHONO,24,LITERATURE IN ENGLISH,36,36,0,0,36,36,2.9444,2/48,58/1533
S1316 MOSHONO,31,PHYSICS,30,30,0,0,30,17,4.3,69/222,1458/4680
S1316 MOSHONO,32,CHEMISTRY,30,30,0,0,30,29,3.1667,32/224,495/4883
S1316 MOSHONO,33,BIOLOGY,238,238,0,0,238,131,4.2395,147/224,2566/4916
S1316 MOSHONO,41,BASIC MATHEMATICS,238,238,0,0,238,43,4.7269,105/224,1702/4919
S1316 MOSHONO,61,COMMERCE,21,21,0,0,21,16,4.0952,29/74,318/853
S1316 MOSHONO,62,BOOK-KEEPING,21,21,0,0,21,14,4.2381,31/74,385/843
S1315 LAKE TANGANYIKA,11,CIVICS,24,22,0,0,22,22,3.2273,23/171,581/4919
S1315 LAKE TANGANYIKA,12,HISTORY,24,22,0,0,22,22,3.6364,32/171,653/4896
S1315 LAKE TANGANYIKA,13,GEOGRAPHY,24,22,0,0,22,22,3.1818,12/171,299/4916
S1315 LAKE TANGANYIKA,21,KISWAHILI,24,22,0,0,22,22,2.4545,15/171,348/4919
S1315 LAKE TANGANYIKA,22,ENGLISH LANGUAGE,24,22,0,0,22,22,3.0,18/171,535/4919
S1315 LAKE TANGANYIKA,24,LITERATURE IN ENGLISH,9,8,0,0,8,8,3.625,4/40,339/1533
S1315 LAKE TANGANYIKA,31,PHYSICS,5,4,0,0,4,3,4.25,49/170,1319/4680
S1315 LAKE TANGANYIKA,32,CHEMISTRY,15,14,0,0,14,14,3.3571,27/171,828/4883
S1315 LAKE TANGANYIKA,33,BIOLOGY,24,22,0,0,22,22,3.0909,15/171,441/4916
S1315 LAKE TANGANYIKA,41,BASIC MATHEMATICS,24,22,0,0,22,14,4.3182,27/171,633/4919
S1314 KINANA,11,CIVICS,92,92,0,0,92,58,4.0217,177/224,2344/4919
S1314 KINANA,12,HISTORY,92,92,0,0,92,36,4.3804,137/224,2692/4896
S1314 KINANA,13,GEOGRAPHY,92,92,0,0,92,33,4.5543,203/224,3992/4916
S1314 KINANA,21,KISWAHILI,92,92,0,0,92,80,3.6304,203/224,4214/4919
S1314 KINANA,22,ENGLISH LANGUAGE,92,92,0,0,92,54,4.0435,161/224,2475/4919
S1314 KINANA,31,PHYSICS,25,25,0,0,25,5,4.76,167/222,3366/4680
S1314 KINANA,32,CHEMISTRY,25,25,0,0,25,21,3.88,144/224,2491/4883
S1314 KINANA,33,BIOLOGY,92,92,0,0,92,33,4.5109,196/224,3856/4916
S1314 KINANA,41,BASIC MATHEMATICS,92,92,0,0,92,7,4.8696,169/224,3049/4919
S1313 NKUHUNGU,11,CIVICS,190,187,0,0,187,152,3.6952,37/215,1256/4919
S1313 NKUHUNGU,12,HISTORY,190,187,0,0,187,111,4.1604,52/215,1724/4896
S1313 NKUHUNGU,13,GEOGRAPHY,190,187,0,0,187,134,4.0,47/215,1320/4916
S1313 NKUHUNGU,21,KISWAHILI,190,187,0,0,187,183,2.8182,30/215,957/4919
S1313 NKUHUNGU,22,ENGLISH LANGUAGE,190,187,0,0,187,143,3.7701,44/215,1539/4919
S1313 NKUHUNGU,31,PHYSICS,124,117,0,0,117,47,4.4872,83/199,2110/4680
S1313 NKUHUNGU,32,CHEMISTRY,126,121,0,0,121,84,3.9917,102/215,2798/4883
S1313 NKUHUNGU,33,BIOLOGY,190,187,0,0,187,167,3.5829,26/215,916/4916
S1313 NKUHUNGU,41,BASIC MATHEMATICS,190,187,0,0,187,54,4.5615,23/215,989/4919
S1313 NKUHUNGU,61,COMMERCE,41,40,0,0,40,9,4.675,10/28,614/853
S1313 NKUHUNGU,62,BOOK-KEEPING,41,39,0,0,39,12,4.5897,17/29,594/843
S1312 KWIRAMBA,11,CIVICS,128,120,0,0,120,45,4.5,170/198,4350/4919
S1312 KWIRAMBA,12,HISTORY,129,121,0,0,121,22,4.7603,183/197,4521/4896
S1312 KWIRAMBA,13,GEOGRAPHY,128,120,0,0,120,33,4.65,180/198,4377/4916
S1312 KWIRAMBA,21,KISWAHILI,128,120,0,0,120,88,3.725,158/198,4438/4919
S1312 KWIRAMBA,22,ENGLISH LANGUAGE,128,120,0,0,120,46,4.5417,185/198,4519/4919
S1312 KWIRAMBA,31,PHYSICS,9,8,0,0,8,4,4.375,57/195,1695/4680
S1312 KWIRAMBA,32,CHEMISTRY,22,18,0,0,18,12,4.0556,126/198,3091/4883
S1312 KWIRAMBA,33,BIOLOGY,129,121,0,0,121,34,4.6033,184/198,4234/4916
S1312 KWIRAMBA,41,BASIC MATHEMATICS,128,120,0,0,120,6,4.9083,158/198,3570/4919
S1311 SINZA TOWER,11,CIVICS,27,27,0,0,27,19,3.7407,112/299,1372/4919
S1311 SINZA TOWER,12,HISTORY,27,27,0,0,27,15,4.037,123/298,1349/4896
S1311 SINZA TOWER,13,GEOGRAPHY,27,27,0,0,27,15,4.2222,134/299,2214/4916
S1311 SINZA TOWER,21,KISWAHILI,27,27,0,0,27,19,3.7037,256/299,4394/4919
S1311 SINZA TOWER,22,ENGLISH LANGUAGE,27,27,0,0,27,22,3.2593,103/299,776/4919
S1311 SINZA TOWER,23,FRENCH LANGUAGE,1,1,0,0,1,1,1.0,1/19,1/173
S1311 SINZA TOWER,31,PHYSICS,15,15,0,0,15,2,4.8667,261/293,3888/4680
S1311 SINZA TOWER,32,CHEMISTRY,15,15,0,0,15,11,4.0667,219/293,3135/4883
S1311 SINZA TOWER,33,BIOLOGY,27,27,0,0,27,19,3.8889,107/299,1364/4916
S1311 SINZA TOWER,41,BASIC MATHEMATICS,27,27,0,0,27,8,4.5926,116/299,1075/4919
S1310 TABATA,11,CIVICS,3,3,0,0,3,1,4.6667,280/299,4709/4919
S1310 TABATA,12,HISTORY,3,3,0,0,3,0,5.0,298/298,4895/4896
S1310 TABATA,13,GEOGRAPHY,3,3,0,0,3,0,5.0,298/299,4914/4916
S1310 TABATA,21,KISWAHILI,3,3,0,0,3,1,4.3333,297/299,4892/4919
S1310 TABATA,22,ENGLISH LANGUAGE,3,3,0,0,3,1,4.6667,294/299,4754/4919
S1310 TABATA,24,LITERATURE IN ENGLISH,1,1,0,0,1,0,5.0,127/128,1532/1533
S1310 TABATA,33,BIOLOGY,3,3,0,0,3,0,5.0,298/299,4914/4916
S1310 TABATA,41,BASIC MATHEMATICS,3,3,0,0,3,0,5.0,298/299,4915/4919
S1309 VITONGOJI,11,CIVICS,123,122,0,0,122,6,4.9508,43/44,4908/4919
S1309 VITONGOJI,12,HISTORY,76,76,0,0,76,18,4.7632,11/39,4529/4896
S1309 VITONGOJI,13,GEOGRAPHY,123,122,0,0,122,24,4.8033,29/43,4755/4916
S1309 VITONGOJI,15,ELIMU YA DINI YA KIISLAMU,123,122,0,0,122,47,4.5738,38/44,867/1135
S1309 VITONGOJI,21,KISWAHILI,123,122,0,0,122,94,4.0164,34/44,4803/4919
S1309 VITONGOJI,22,ENGLISH LANGUAGE,123,122,0,0,122,46,4.5738,25/44,4587/4919
S1309 VITONGOJI,25,ARABIC LANGUAGE,77,76,0,0,76,7,4.8816,38/41,275/308
S1309 VITONGOJI,31,PHYSICS,48,47,0,0,47,22,4.5106,9/43,2277/4680
S1309 VITONGOJI,32,CHEMISTRY,51,49,0,0,49,29,4.2857,23/44,3835/4883
S1309 VITONGOJI,33,BIOLOGY,123,122,0,0,122,67,4.3852,9/43,3227/4916
S1309 VITONGOJI,41,BASIC MATHEMATICS,123,122,0,0,122,17,4.8443,10/44,2710/4919
S1308 TUMBE,11,CIVICS,176,174,0,0,174,33,4.7874,21/38,4834/4919
S1308 TUMBE,12,HISTORY,148,144,0,0,144,16,4.8889,14/34,4772/4896
S1308 TUMBE,13,GEOGRAPHY,176,173,0,0,173,28,4.7861,21/37,4720/4916
S1308 TUMBE,15,ELIMU YA DINI YA KIISLAMU,176,174,0,0,174,99,4.1782,9/38,407/1135
S1308 TUMBE,21,KISWAHILI,176,173,0,0,173,127,3.7746,13/38,4533/4919
S1308 TUMBE,22,ENGLISH LANGUAGE,176,173,0,0,173,44,4.6936,22/38,4781/4919
S1308 TUMBE,25,ARABIC LANGUAGE,174,172,0,0,172,66,4.5523,11/37,157/308
S1308 TUMBE,31,PHYSICS,30,30,0,0,30,7,4.7667,12/36,3406/4680
S1308 TUMBE,32,CHEMISTRY,30,30,0,0,30,22,4.0333,12/36,3040/4883
S1308 TUMBE,33,BIOLOGY,176,174,0,0,174,47,4.6609,21/37,4440/4916
S1308 TUMBE,41,BASIC MATHEMATICS,176,173,0,0,173,6,4.9595,19/38,4277/4919
S1307 MAENDELEO NGWACHANI,11,CIVICS,108,108,0,0,108,19,4.7778,31/44,4828/4919
S1307 MAENDELEO NGWACHANI,12,HISTORY,54,54,0,0,54,1,4.9815,34/39,4868/4896
S1307 MAENDELEO NGWACHANI,13,GEOGRAPHY,108,108,0,0,108,20,4.75,22/43,4647/4916
S1307 MAENDELEO NGWACHANI,15,ELIMU YA DINI YA KIISLAMU,108,108,0,0,108,81,4.0463,14/44,301/1135
S1307 MAENDELEO NGWACHANI,21,KISWAHILI,108,108,0,0,108,99,3.5926,19/44,4096/4919
S1307 MAENDELEO NGWACHANI,22,ENGLISH LANGUAGE,108,108,0,0,108,19,4.7593,35/44,4846/4919
S1307 MAENDELEO NGWACHANI,25,ARABIC LANGUAGE,108,108,0,0,108,11,4.8796,37/41,274/308
S1307 MAENDELEO NGWACHANI,31,PHYSICS,54,54,0,0,54,1,4.9815,34/43,4317/4680
S1307 MAENDELEO NGWACHANI,32,CHEMISTRY,55,55,0,0,55,14,4.6909,39/44,4657/4883
S1307 MAENDELEO NGWACHANI,33,BIOLOGY,108,108,0,0,108,33,4.6204,24/43,4291/4916
S1307 MAENDELEO NGWACHANI,41,BASIC MATHEMATICS,108,107,0,0,107,1,4.9907,36/44,4617/4919
S1306 MKANYAGENI,11,CIVICS,111,111,0,0,111,10,4.9009,40/44,4899/4919
S1306 MKANYAGENI,12,HISTORY,72,72,0,0,72,2,4.9722,30/39,4861/4896
S1306 MKANYAGENI,13,GEOGRAPHY,111,111,0,0,111,14,4.8649,38/43,4846/4916
S1306 MKANYAGENI,15,ELIMU YA DINI YA KIISLAMU,111,111,0,0,111,33,4.6577,43/44,948/1135
S1306 MKANYAGENI,21,KISWAHILI,111,111,0,0,111,72,4.1802,40/44,4860/4919
S1306 MKANYAGENI,22,ENGLISH LANGUAGE,111,111,0,0,111,13,4.8649,41/44,4904/4919
S1306 MKANYAGENI,25,ARABIC LANGUAGE,111,110,0,0,110,17,4.8273,31/41,251/308
S1306 MKANYAGENI,31,PHYSICS,39,39,0,0,39,9,4.7436,13/43,3244/4680
S1306 MKANYAGENI,32,CHEMISTRY,39,39,0,0,39,23,4.3846,28/44,4099/4883
S1306 MKANYAGENI,33,BIOLOGY,111,111,0,0,111,36,4.6306,26/43,4325/4916
S1306 MKANYAGENI,41,BASIC MATHEMATICS,111,111,0,0,111,2,4.973,24/44,4447/4919
S1305 MINUNGWINI,11,CIVICS,199,196,0,0,196,40,4.7551,18/38,4802/4919
S1305 MINUNGWINI,12,HISTORY,175,170,0,0,170,15,4.9118,17/34,4797/4896
S1305 MINUNGWINI,13,GEOGRAPHY,199,198,0,0,198,37,4.7626,20/37,4683/4916
S1305 MINUNGWINI,15,ELIMU YA DINI YA KIISLAMU,198,197,0,0,197,115,4.2335,12/38,466/1135
S1305 MINUNGWINI,21,KISWAHILI,199,198,0,0,198,151,3.8788,16/38,4681/4919
S1305 MINUNGWINI,22,ENGLISH LANGUAGE,199,197,0,0,197,45,4.7462,27/38,4834/4919
S1305 MINUNGWINI,25,ARABIC LANGUAGE,176,175,0,0,175,47,4.6857,15/37,190/308
S1305 MINUNGWINI,31,PHYSICS,43,42,0,0,42,9,4.7857,14/36,3484/4680
S1305 MINUNGWINI,32,CHEMISTRY,45,42,0,0,42,31,4.0952,16/36,3239/4883
S1305 MINUNGWINI,33,BIOLOGY,199,198,0,0,198,75,4.5253,13/37,3915/4916
S1305 MINUNGWINI,41,BASIC MATHEMATICS,199,198,0,0,198,5,4.9495,15/38,4135/4919
S1304 CHANJAMJAWIRI,11,CIVICS,84,84,0,0,84,34,4.5,18/44,4354/4919
S1304 CHANJAMJAWIRI,12,HISTORY,58,58,0,0,58,2,4.9655,28/39,4856/4896
S1304 CHANJAMJAWIRI,13,GEOGRAPHY,84,84,0,0,84,18,4.7619,24/43,4681/4916
S1304 CHANJAMJAWIRI,15,ELIMU YA DINI YA KIISLAMU,84,84,0,0,84,59,3.9524,13/44,250/1135
S1304 CHANJAMJAWIRI,21,KISWAHILI,84,84,0,0,84,77,3.6548,22/44,4283/4919
S1304 CHANJAMJAWIRI,22,ENGLISH LANGUAGE,84,84,0,0,84,37,4.4167,17/44,4130/4919
S1304 CHANJAMJAWIRI,24,LITERATURE IN ENGLISH,20,20,0,0,20,6,4.7,2/2,1424/1533
S1304 CHANJAMJAWIRI,25,ARABIC LANGUAGE,83,81,0,0,81,16,4.7901,26/41,232/308
S1304 CHANJAMJAWIRI,31,PHYSICS,27,27,0,0,27,3,4.8519,19/43,3815/4680
S1304 CHANJAMJAWIRI,32,CHEMISTRY,27,27,0,0,27,18,4.1481,17/44,3430/4883
S1304 CHANJAMJAWIRI,33,BIOLOGY,84,84,0,0,84,21,4.6548,29/43,4412/4916
S1304 CHANJAMJAWIRI,41,BASIC MATHEMATICS,84,84,0,0,84,2,4.9762,27/44,4484/4919
S1303 UROA,11,CIVICS,87,87,0,0,87,14,4.8161,31/33,4862/4919
S1303 UROA,12,HISTORY,40,40,0,0,40,9,4.775,10/33,4563/4896
S1303 UROA,13,GEOGRAPHY,87,87,0,0,87,15,4.8046,23/33,4759/4916
S1303 UROA,15,ELIMU YA DINI YA KIISLAMU,87,87,0,0,87,61,4.092,9/32,332/1135
S1303 UROA,21,KISWAHILI,87,87,0,0,87,63,4.2069,29/33,4868/4919
S1303 UROA,22,ENGLISH LANGUAGE,87,87,0,0,87,26,4.6667,24/33,4742/4919
S1303 UROA,25,ARABIC LANGUAGE,64,64,0,0,64,42,4.25,7/32,114/308
S1303 UROA,31,PHYSICS,48,48,0,0,48,19,4.6042,6/33,2625/4680
S1303 UROA,32,CHEMISTRY,49,49,0,0,49,44,3.9796,9/33,2788/4883
S1303 UROA,33,BIOLOGY,87,87,0,0,87,71,4.0345,5/33,1769/4916
S1303 UROA,41,BASIC MATHEMATICS,87,87,0,0,87,1,4.9885,21/33,4607/4919
S1301 MAHONDA,11,CIVICS,148,147,0,0,147,98,4.2653,5/24,3484/4919
S1301 MAHONDA,12,HISTORY,100,98,0,0,98,24,4.7551,7/24,4502/4896
S1301 MAHONDA,13,GEOGRAPHY,148,147,0,0,147,53,4.5986,9/24,4202/4916
S1301 MAHONDA,15,ELIMU YA DINI YA KIISLAMU,145,144,0,0,144,102,4.1736,7/24,401/1135
S1301 MAHONDA,21,KISWAHILI,148,147,0,0,147,145,3.2517,1/24,2611/4919
S1301 MAHONDA,22,ENGLISH LANGUAGE,148,147,0,0,147,107,4.1633,4/24,2984/4919
S1301 MAHONDA,25,ARABIC LANGUAGE,95,91,0,0,91,31,4.6374,12/24,173/308
S1301 MAHONDA,31,PHYSICS,59,59,0,0,59,21,4.5424,4/24,2381/4680
S1301 MAHONDA,32,CHEMISTRY,59,59,0,0,59,44,4.1017,9/24,3268/4883
S1301 MAHONDA,33,BIOLOGY,148,147,0,0,147,97,4.1973,6/24,2371/4916
S1301 MAHONDA,41,BASIC MATHEMATICS,148,146,0,0,146,10,4.9041,6/24,3504/4919
S1300 KWAMTIPURA,11,CIVICS,575,554,0,0,554,127,4.7545,77/88,4801/4919
S1300 KWAMTIPURA,12,HISTORY,564,538,0,0,538,43,4.9182,70/82,4809/4896
S1300 KWAMTIPURA,13,GEOGRAPHY,575,553,0,0,553,44,4.9186,83/87,4887/4916
S1300 KWAMTIPURA,15,ELIMU YA DINI YA KIISLAMU,575,553,0,0,553,225,4.5226,78/88,809/1135
S1300 KWAMTIPURA,21,KISWAHILI,575,553,0,0,553,399,3.9765,75/88,4770/4919
S1300 KWAMTIPURA,22,ENGLISH LANGUAGE,575,553,0,0,553,129,4.7306,80/88,4819/4919
S1300 KWAMTIPURA,25,ARABIC LANGUAGE,498,471,0,0,471,52,4.8662,72/80,267/308
S1300 KWAMTIPURA,31,PHYSICS,88,87,0,0,87,27,4.6782,45/84,2957/4680
S1300 KWAMTIPURA,32,CHEMISTRY,89,88,0,0,88,68,4.1818,61/86,3545/4883
S1300 KWAMTIPURA,33,BIOLOGY,575,552,0,0,552,109,4.7609,84/87,4691/4916
S1300 KWAMTIPURA,41,BASIC MATHEMATICS,575,548,0,0,548,7,4.9836,77/88,4566/4919
S1299 MTULE,11,CIVICS,49,48,0,0,48,19,4.5417,11/33,4483/4919
S1299 MTULE,12,HISTORY,28,27,0,0,27,6,4.7778,11/33,4569/4896
S1299 MTULE,13,GEOGRAPHY,49,48,0,0,48,16,4.625,7/33,4292/4916
S1299 MTULE,15,ELIMU YA DINI YA KIISLAMU,48,47,0,0,47,39,3.7447,4/32,168/1135
S1299 MTULE,21,KISWAHILI,49,48,0,0,48,46,3.2917,3/33,2802/4919
S1299 MTULE,22,ENGLISH LANGUAGE,49,48,0,0,48,21,4.4583,8/33,4273/4919
S1299 MTULE,25,ARABIC LANGUAGE,47,46,0,0,46,15,4.6522,11/32,177/308
S1299 MTULE,31,PHYSICS,21,21,0,0,21,8,4.619,7/33,2688/4680
S1299 MTULE,32,CHEMISTRY,21,21,0,0,21,21,3.5714,3/33,1426/4883
S1299 MTULE,33,BIOLOGY,49,48,0,0,48,37,4.0417,6/33,1796/4916
S1299 MTULE,41,BASIC MATHEMATICS,49,48,0,0,48,2,4.9583,9/33,4257/4919
S1298 KIEMBESAMAKI,11,CIVICS,352,352,0,1,351,67,4.8063,84/88,4855/4919
S1298 KIEMBESAMAKI,12,HISTORY,223,191,0,0,191,9,4.9529,78/82,4842/4896
S1298 KIEMBESAMAKI,13,GEOGRAPHY,352,351,0,0,351,39,4.8803,79/87,4867/4916
S1298 KIEMBESAMAKI,15,ELIMU YA DINI YA KIISLAMU,345,340,0,0,340,142,4.4941,75/88,762/1135
S1298 KIEMBESAMAKI,21,KISWAHILI,351,351,0,0,351,238,4.1909,84/88,4865/4919
S1298 KIEMBESAMAKI,22,ENGLISH LANGUAGE,352,352,0,1,351,88,4.7379,82/88,4826/4919
S1298 KIEMBESAMAKI,23,FRENCH LANGUAGE,18,14,0,0,14,0,5.0,8/8,171/173
S1298 KIEMBESAMAKI,25,ARABIC LANGUAGE,182,176,1,0,175,11,4.9257,79/80,288/308
S1298 KIEMBESAMAKI,31,PHYSICS,105,97,0,0,97,11,4.8763,69/84,3958/4680
S1298 KIEMBESAMAKI,32,CHEMISTRY,189,174,0,0,174,68,4.546,81/86,4438/4883
S1298 KIEMBESAMAKI,33,BIOLOGY,352,351,0,0,351,107,4.6524,72/87,4403/4916
S1298 KIEMBESAMAKI,41,BASIC MATHEMATICS,352,349,0,1,348,8,4.977,68/88,4495/4919
S1297 JONGOWE,11,CIVICS,129,129,0,0,129,72,4.3721,7/24,3933/4919
S1297 JONGOWE,12,HISTORY,72,72,0,0,72,30,4.5833,3/24,3793/4896
S1297 JONGOWE,13,GEOGRAPHY,129,129,0,0,129,63,4.4884,5/24,3676/4916
S1297 JONGOWE,15,ELIMU YA DINI YA KIISLAMU,129,129,0,0,129,61,4.4496,11/24,701/1135
S1297 JONGOWE,21,KISWAHILI,129,129,0,0,129,109,3.7752,8/24,4535/4919
S1297 JONGOWE,22,ENGLISH LANGUAGE,129,129,0,0,129,76,4.3643,7/24,3926/4919
S1297 JONGOWE,25,ARABIC LANGUAGE,124,123,0,0,123,93,4.1545,3/24,105/308
S1297 JONGOWE,31,PHYSICS,62,62,0,0,62,4,4.9355,12/24,4203/4680
S1297 JONGOWE,32,CHEMISTRY,62,62,0,0,62,40,4.3226,15/24,3948/4883
S1297 JONGOWE,33,BIOLOGY,129,129,0,0,129,122,3.8837,3/24,1350/4916
S1297 JONGOWE,41,BASIC MATHEMATICS,129,129,0,0,129,1,4.9922,18/24,4623/4919
S1296 FUONI,11,CIVICS,428,426,0,0,426,105,4.7207,75/88,4766/4919
S1296 FUONI,12,HISTORY,366,361,0,0,361,24,4.9335,73/82,4825/4896
S1296 FUONI,13,GEOGRAPHY,428,425,0,0,425,37,4.9059,82/87,4884/4916
S1296 FUONI,15,ELIMU YA DINI YA KIISLAMU,428,425,0,0,425,230,4.3435,59/88,590/1135
S1296 FUONI,16,FINE ART,64,64,0,0,64,17,4.7344,6/8,24/32
S1296 FUONI,21,KISWAHILI,428,426,0,0,426,342,3.9624,72/88,4756/4919
S1296 FUONI,22,ENGLISH LANGUAGE,428,426,0,0,426,92,4.7653,83/88,4854/4919
S1296 FUONI,25,ARABIC LANGUAGE,363,357,0,0,357,62,4.8067,64/80,241/308
S1296 FUONI,31,PHYSICS,118,115,0,0,115,6,4.9478,77/84,4248/4680
S1296 FUONI,32,CHEMISTRY,118,118,0,0,118,63,4.3983,75/86,4137/4883
S1296 FUONI,33,BIOLOGY,428,424,0,0,424,102,4.717,83/87,4610/4916
S1296 FUONI,41,BASIC MATHEMATICS,428,425,0,0,425,1,4.9953,81/88,4629/4919
S1295 FORODHANI-ZANZIBAR,11,CIVICS,211,211,0,0,211,67,4.6256,64/88,4647/4919
S1295 FORODHANI-ZANZIBAR,12,HISTORY,125,123,0,0,123,12,4.8943,64/82,4777/4896
S1295 FORODHANI-ZANZIBAR,13,GEOGRAPHY,211,211,0,0,211,30,4.8389,71/87,4812/4916
S1295 FORODHANI-ZANZIBAR,15,ELIMU YA DINI YA KIISLAMU,209,206,0,0,206,94,4.466,73/88,727/1135
S1295 FORODHANI-ZANZIBAR,21,KISWAHILI,211,211,0,0,211,172,3.7915,66/88,4565/4919
S1295 FORODHANI-ZANZIBAR,22,ENGLISH LANGUAGE,211,210,0,0,210,119,4.2381,56/88,3372/4919
S1295 FORODHANI-ZANZIBAR,25,ARABIC LANGUAGE,65,64,0,0,64,12,4.7813,57/80,223/308
S1295 FORODHANI-ZANZIBAR,31,PHYSICS,147,146,0,0,146,13,4.911,74/84,4111/4680
S1295 FORODHANI-ZANZIBAR,32,CHEMISTRY,211,209,0,0,209,60,4.6651,84/86,4610/4883
S1295 FORODHANI-ZANZIBAR,33,BIOLOGY,211,211,0,0,211,120,4.3175,55/87,2925/4916
S1295 FORODHANI-ZANZIBAR,36,INFORMATION & COMPUTER STUDIES,13,11,0,0,11,5,4.5455,8/9,151/165
S1295 FORODHANI-ZANZIBAR,41,BASIC MATHEMATICS,211,209,0,0,209,3,4.9809,72/88,4533/4919
S1295 FORODHANI-ZANZIBAR,51,FOOD & NUTRITION,26,26,0,0,26,26,3.6923,2/2,72/73
S1295 FORODHANI-ZANZIBAR,52,TEXTILE & DRESSMAKING,27,27,0,0,27,16,4.3704,2/2,10/10
S1293 IKORONGO,11,CIVICS,104,100,0,0,100,96,3.31,23/198,662/4919
S1293 IKORONGO,12,HISTORY,104,100,0,0,100,92,3.85,24/197,951/4896
S1293 IKORONGO,13,GEOGRAPHY,104,100,0,0,100,82,3.75,27/198,871/4916
S1293 IKORONGO,21,KISWAHILI,104,100,0,0,100,99,3.08,40/198,1800/4919
S1293 IKORONGO,22,ENGLISH LANGUAGE,104,100,0,0,100,97,3.49,28/198,1009/4919
S1293 IKORONGO,24,LITERATURE IN ENGLISH,25,24,0,0,24,24,3.1667,2/23,107/1533
S1293 IKORONGO,31,PHYSICS,67,65,0,0,65,55,4.0615,28/195,866/4680
S1293 IKORONGO,32,CHEMISTRY,87,85,0,0,85,62,3.9176,108/198,2615/4883
S1293 IKORONGO,33,BIOLOGY,104,100,0,0,100,100,3.43,24/198,776/4916
S1293 IKORONGO,41,BASIC MATHEMATICS,104,100,0,0,100,36,4.52,27/198,899/4919
S1292 SINGIDA,11,CIVICS,76,76,0,0,76,62,3.6711,25/161,1192/4919
S1292 SINGIDA,12,HISTORY,76,76,0,0,76,46,4.0921,45/161,1513/4896
S1292 SINGIDA,13,GEOGRAPHY,76,76,0,0,76,53,4.0,37/161,1331/4916
S1292 SINGIDA,21,KISWAHILI,76,76,0,0,76,74,2.9868,45/161,1429/4919
S1292 SINGIDA,22,ENGLISH LANGUAGE,76,76,0,0,76,70,3.3158,14/161,823/4919
S1292 SINGIDA,31,PHYSICS,17,17,0,0,17,7,4.4706,56/155,2062/4680
S1292 SINGIDA,32,CHEMISTRY,27,27,0,0,27,26,3.7778,48/161,2133/4883
S1292 SINGIDA,33,BIOLOGY,76,76,0,0,76,71,3.1579,11/161,489/4916
S1292 SINGIDA,36,INFORMATION & COMPUTER STUDIES,4,4,0,0,4,4,4.0,5/6,126/165
S1292 SINGIDA,41,BASIC MATHEMATICS,76,76,0,0,76,9,4.8289,84/161,2543/4919
